wstatus,type,geo,name,TIME_PERIOD,OBS_VALUE
EMP_PT,Employed persons working part-time,RS,Serbia,2021,-1.9
EMP_PT,Employed persons working part-time,RS,Serbia,2022,-1.7
EMP_PT,Employed persons working part-time,RS,Serbia,2023,-1.3
EMP_PT,Employed persons working part-time,SE,Sweden,2009,-27.4
EMP_PT,Employed persons working part-time,SE,Sweden,2010,-27.2
EMP_PT,Employed persons working part-time,SE,Sweden,2011,-26.5
EMP_PT,Employed persons working part-time,SE,Sweden,2012,-25.6
EMP_PT,Employed persons working part-time,SE,Sweden,2013,-24.5
EMP_PT,Employed persons working part-time,SE,Sweden,2014,-24.1
EMP_PT,Employed persons working part-time,SE,Sweden,2015,-22.9
EMP_PT,Employed persons working part-time,SE,Sweden,2016,-22.5
EMP_PT,Employed persons working part-time,SE,Sweden,2017,-21.2
EMP_PT,Employed persons working part-time,SE,Sweden,2018,-20.1
EMP_PT,Employed persons working part-time,SE,Sweden,2019,-19.0
EMP_PT,Employed persons working part-time,SE,Sweden,2020,-17.9
EMP_PT,Employed persons working part-time,SE,Sweden,2021,-17.1
EMP_PT,Employed persons working part-time,SE,Sweden,2022,-16.0
EMP_PT,Employed persons working part-time,SE,Sweden,2023,-15.0
EMP_PT,Employed persons working part-time,SI,Slovenia,2009,-4.7
EMP_PT,Employed persons working part-time,SI,Slovenia,2010,-6.3
EMP_PT,Employed persons working part-time,SI,Slovenia,2011,-5.5
EMP_PT,Employed persons working part-time,SI,Slovenia,2012,-6.3
EMP_PT,Employed persons working part-time,SI,Slovenia,2013,-6.6
EMP_PT,Employed persons working part-time,SI,Slovenia,2014,-7.3
EMP_PT,Employed persons working part-time,SI,Slovenia,2015,-7.0
EMP_PT,Employed persons working part-time,SI,Slovenia,2016,-7.6
EMP_PT,Employed persons working part-time,SI,Slovenia,2017,-8.1
EMP_PT,Employed persons working part-time,SI,Slovenia,2018,-8.9
EMP_PT,Employed persons working part-time,SI,Slovenia,2019,-8.0
EMP_PT,Employed persons working part-time,SI,Slovenia,2020,-7.3
EMP_PT,Employed persons working part-time,SI,Slovenia,2021,-6.4
EMP_PT,Employed persons working part-time,SI,Slovenia,2022,-6.5
EMP_PT,Employed persons working part-time,SI,Slovenia,2023,-6.7
EMP_PT,Employed persons working part-time,SK,Slovakia,2009,-1.5
EMP_PT,Employed persons working part-time,SK,Slovakia,2010,-2.0
EMP_PT,Employed persons working part-time,SK,Slovakia,2011,-2.2
EMP_PT,Employed persons working part-time,SK,Slovakia,2012,-2.0
EMP_PT,Employed persons working part-time,SK,Slovakia,2013,-2.1
EMP_PT,Employed persons working part-time,SK,Slovakia,2014,-2.2
EMP_PT,Employed persons working part-time,SK,Slovakia,2015,-3.0
EMP_PT,Employed persons working part-time,SK,Slovakia,2016,-2.9
EMP_PT,Employed persons working part-time,SK,Slovakia,2017,-3.0
EMP_PT,Employed persons working part-time,SK,Slovakia,2018,-2.8
EMP_PT,Employed persons working part-time,SK,Slovakia,2019,-2.6
EMP_PT,Employed persons working part-time,SK,Slovakia,2020,-2.9
EMP_PT,Employed persons working part-time,SK,Slovakia,2021,-2.8
EMP_PT,Employed persons working part-time,SK,Slovakia,2022,-2.3
EMP_PT,Employed persons working part-time,SK,Slovakia,2023,-3.2
EMP_PT,Employed persons working part-time,TR,Türkiye,2009,-17.4
EMP_PT,Employed persons working part-time,TR,Türkiye,2010,-17.3
EMP_PT,Employed persons working part-time,TR,Türkiye,2011,-18.1
EMP_PT,Employed persons working part-time,TR,Türkiye,2012,-17.7
EMP_PT,Employed persons working part-time,TR,Türkiye,2013,-17.8
EMP_PT,Employed persons working part-time,TR,Türkiye,2014,-15.6
EMP_PT,Employed persons working part-time,TR,Türkiye,2015,-14.0
EMP_PT,Employed persons working part-time,TR,Türkiye,2016,-12.6
EMP_PT,Employed persons working part-time,TR,Türkiye,2017,-12.7
EMP_PT,Employed persons working part-time,TR,Türkiye,2018,-12.2
EMP_PT,Employed persons working part-time,TR,Türkiye,2019,-10.4
EMP_PT,Employed persons working part-time,TR,Türkiye,2020,-10.5
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2009,-0.4
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2010,-0.2
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2011,-0.6
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2012,-0.8
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2013,-0.4
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2014,-0.7
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2015,-0.2
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2016,-0.7
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2017,-0.3
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2018,-0.6
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2019,-0.7
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2020,-0.5
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2021,-0.8
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2022,-1.0
EMP_TEMP,Employed persons with temporary contract,AT,Austria,2023,-1.0
EMP_TEMP,Employed persons with temporary contract,BA,Bosnia and Herzegovina,2021,-2.9
EMP_TEMP,Employed persons with temporary contract,BA,Bosnia and Herzegovina,2022,-2.8
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2009,-2.9
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2010,-2.3
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2011,-2.0
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2012,-1.7
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2013,-1.5
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2014,-1.4
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2015,-0.9
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2016,-1.1
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2017,-0.9
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2018,-1.1
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2019,-0.7
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2020,-0.7
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2021,-2.0
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2022,-2.2
EMP_TEMP,Employed persons with temporary contract,BE,Belgium,2023,-2.2
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2009,0.5
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2010,0.5
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2011,0.2
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2012,0.5
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2013,0.4
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2014,0.2
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2015,0.1
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2016,0.4
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2017,0.4
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2018,0.1
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2019,0.2
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2020,0.4
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2021,0.8
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2022,0.5
EMP_TEMP,Employed persons with temporary contract,BG,Bulgaria,2023,0.2
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2010,-0.8
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2011,-1.5
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2012,-0.6
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2013,-1.2
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2014,-1.4
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2015,-0.6
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2016,-0.9
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2017,-1.0
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2018,-0.8
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2019,-0.9
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2020,-0.9
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2021,-1.3
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2022,-1.3
EMP_TEMP,Employed persons with temporary contract,CH,Switzerland,2023,-1.4
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2009,-11.7
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2010,-12.9
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2011,-13.1
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2012,-11.6
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2013,-13.5
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2014,-11.4
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2015,-9.9
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2016,-9.4
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2017,-6.5
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2018,-6.3
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2019,-8.2
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2020,-8.8
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2021,-7.5
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2022,-6.9
EMP_TEMP,Employed persons with temporary contract,CY,Cyprus,2023,-5.6
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2009,-3.5
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2010,-3.4
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2011,-3.0
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2012,-3.1
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2013,-3.4
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2014,-3.3
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2015,-3.7
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2016,-3.6
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2017,-4.0
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2018,-4.2
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2019,-3.4
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2020,-2.5
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2021,-2.6
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2022,-2.4
EMP_TEMP,Employed persons with temporary contract,CZ,Czechia,2023,-3.3
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2009,-1.7
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2010,-1.8
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2011,-1.7
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2012,-1.4
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2013,-1.4
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2014,-1.3
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2015,-1.3
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2016,-1.2
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2017,-1.0
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2018,-0.6
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2019,-0.5
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2020,-0.4
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2021,-0.4
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2022,-0.6
EMP_TEMP,Employed persons with temporary contract,DE,Germany,2023,-0.3
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2009,-2.7
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2010,-1.8
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2011,-2.1
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2012,-2.5
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2013,-2.3
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2014,-1.8
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2015,-2.4
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2016,-4.0
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2017,-2.9
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2018,-3.1
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2019,-2.8
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2020,-3.9
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2021,-3.7
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2022,-3.0
EMP_TEMP,Employed persons with temporary contract,DK,Denmark,2023,-3.3
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2009,0.9
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2010,2.0
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2011,1.7
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2012,1.7
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2013,1.1
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2014,0.2
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2015,0.6
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2016,0.7
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2017,0.4
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2018,0.1
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2019,-0.2
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2020,-0.3
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2021,0.0
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2022,-0.1
EMP_TEMP,Employed persons with temporary contract,EE,Estonia,2023,0.1
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2009,-3.8
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2010,-3.7
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2011,-2.9
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2012,-3.0
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2013,-2.5
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2014,-2.4
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2015,-2.3
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2016,-2.7
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2017,-3.7
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2018,-4.2
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2019,-4.2
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2020,-3.3
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2021,-4.0
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2022,-4.3
EMP_TEMP,Employed persons with temporary contract,EL,Greece,2023,-4.2
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2009,-5.0
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2010,-4.1
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2011,-4.1
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2012,-4.4
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2013,-3.7
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2014,-2.9
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2015,-2.2
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2016,-2.6
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2017,-3.5
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2018,-3.5
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2019,-3.6
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2020,-4.5
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2021,-5.9
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2022,-5.6
EMP_TEMP,Employed persons with temporary contract,ES,Spain,2023,-5.0
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2009,-2.9
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2010,-2.6
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2011,-2.3
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2012,-2.3
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2013,-2.1
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2014,-2.0
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2015,-1.9
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2016,-2.0
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2017,-2.1
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2018,-2.3
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2019,-2.0
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2020,-2.1
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2021,-2.3
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2022,-2.5
EMP_TEMP,Employed persons with temporary contract,EU27_2020,European Union,2023,-2.4
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2009,-8.5
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2010,-7.0
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2011,-6.6
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2012,-6.5
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2013,-6.9
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2014,-6.7
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2015,-6.2
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2016,-6.1
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2017,-6.7
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2018,-6.8
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2019,-6.3
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2020,-5.6
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2021,-5.6
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2022,-5.3
EMP_TEMP,Employed persons with temporary contract,FI,Finland,2023,-4.8
EMP_TEMP,Employed persons with temporary contract,FR,France,2009,-3.4
EMP_TEMP,Employed persons with temporary contract,FR,France,2010,-2.8
EMP_TEMP,Employed persons with temporary contract,FR,France,2011,-2.4
EMP_TEMP,Employed persons with temporary contract,FR,France,2012,-2.5
EMP_TEMP,Employed persons with temporary contract,FR,France,2013,-2.0
EMP_TEMP,Employed persons with temporary contract,FR,France,2014,-2.6
EMP_TEMP,Employed persons with temporary contract,FR,France,2015,-2.3
EMP_TEMP,Employed persons with temporary contract,FR,France,2016,-1.9
EMP_TEMP,Employed persons with temporary contract,FR,France,2017,-2.2
EMP_TEMP,Employed persons with temporary contract,FR,France,2018,-2.3
EMP_TEMP,Employed persons with temporary contract,FR,France,2019,-1.8
EMP_TEMP,Employed persons with temporary contract,FR,France,2020,-2.3
EMP_TEMP,Employed persons with temporary contract,FR,France,2021,-2.5
EMP_TEMP,Employed persons with temporary contract,FR,France,2022,-2.4
EMP_TEMP,Employed persons with temporary contract,FR,France,2023,-2.7
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2009,-2.3
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2010,-2.3
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2011,-1.0
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2012,-0.6
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2013,-0.2
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2014,-1.3
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2015,-0.8
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2016,-2.1
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2017,-1.1
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2018,-1.9
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2019,-3.3
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2020,-2.8
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2021,-4.2
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2022,-5.5
EMP_TEMP,Employed persons with temporary contract,HR,Croatia,2023,-3.9
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2009,1.1
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2010,0.8
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2011,1.0
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2012,1.7
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2013,1.0
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2014,0.7
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2015,0.4
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2016,-0.6
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2017,-0.9
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2018,-1.0
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2019,-0.9
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2020,-1.0
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2021,-0.8
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2022,-0.5
EMP_TEMP,Employed persons with temporary contract,HU,Hungary,2023,-0.3
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2009,-3.0
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2010,-2.3
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2011,-2.1
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2012,-1.9
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2013,-1.2
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2014,-1.6
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2015,-1.3
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2016,-1.7
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2017,-1.5
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2018,-1.9
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2019,-2.0
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2020,-1.9
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2021,-1.3
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2022,-2.0
EMP_TEMP,Employed persons with temporary contract,IE,Ireland,2023,-2.0
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2009,-2.2
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2010,-1.9
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2011,-1.3
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2012,-1.0
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2013,-1.0
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2014,-1.2
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2015,-3.4
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2016,-3.2
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2017,-3.0
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2018,-3.6
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2019,-2.9
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2020,-3.2
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2021,-4.0
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2022,-5.8
EMP_TEMP,Employed persons with temporary contract,IS,Iceland,2023,-5.7
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2009,-4.2
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2010,-3.8
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2011,-3.4
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2012,-3.1
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2013,-2.7
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2014,-2.3
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2015,-2.2
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2016,-2.2
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2017,-2.3
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2018,-2.7
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2019,-2.3
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2020,-2.0
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2021,-2.9
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2022,-3.6
EMP_TEMP,Employed persons with temporary contract,IT,Italy,2023,-3.7
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2009,1.1
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2010,1.4
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2011,1.5
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2012,1.1
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2013,1.2
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2014,1.3
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2015,0.4
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2016,0.2
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2017,0.5
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2018,0.2
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2019,0.1
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2020,0.1
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2021,0.0
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2022,-0.2
EMP_TEMP,Employed persons with temporary contract,LT,Lithuania,2023,0.0
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2009,-2.0
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2010,-2.3
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2011,-2.1
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2012,-1.1
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2013,-3.0
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2014,-2.4
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2015,-0.2
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2016,-0.5
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2017,-0.9
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2018,-1.7
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2019,-0.2
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2020,-1.2
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2021,-1.7
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2022,-0.6
EMP_TEMP,Employed persons with temporary contract,LU,Luxembourg,2023,-1.5
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2009,1.8
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2010,2.5
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2011,1.1
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2012,1.9
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2013,1.0
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2014,1.1
EMP_TEMP,Employed persons with temporary contract,LV,Latvia,2015,0.9
